scenario_id,disruption_type,severity,disrupted_port_id,disrupted_port,manufacturer_id,manufacturer,product_id,product,route,warehouse_id,warehouse,market_id,market,impact_score,delay_days
92,SEVERE_WEATHER,0.42,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2149,9.67
93,SEVERE_WEATHER,0.41,PORT003,Rotterdam Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2304,10.37
93,SEVERE_WEATHER,0.41,PORT003,Rotterdam Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2362,10.63
93,SEVERE_WEATHER,0.41,PORT003,Rotterdam Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2364,10.64
93,SEVERE_WEATHER,0.41,PORT003,Rotterdam Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2364,10.64
93,SEVERE_WEATHER,0.41,PORT003,Rotterdam Port,MAN003,Infineon Technologies,PROD003,Automotive Chip,Hamburg-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.1473,6.63
94,PORT_CLOSURE,0.9,PORT003,Rotterdam Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3798,17.09
94,PORT_CLOSURE,0.9,PORT003,Rotterdam Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3865,17.39
94,PORT_CLOSURE,0.9,PORT003,Rotterdam Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3866,17.4
94,PORT_CLOSURE,0.9,PORT003,Rotterdam Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3866,17.4
94,PORT_CLOSURE,0.9,PORT003,Rotterdam Port,MAN003,Infineon Technologies,PROD003,Automotive Chip,Hamburg-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.286,12.87
95,PORT_CLOSURE,0.93,PORT003,Rotterdam Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3872,17.42
95,PORT_CLOSURE,0.93,PORT003,Rotterdam Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3938,17.72
95,PORT_CLOSURE,0.93,PORT003,Rotterdam Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.394,17.73
95,PORT_CLOSURE,0.93,PORT003,Rotterdam Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.394,17.73
95,PORT_CLOSURE,0.93,PORT003,Rotterdam Port,MAN003,Infineon Technologies,PROD003,Automotive Chip,Hamburg-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2933,13.2
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.3287,14.79
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.3204,14.42
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.3206,14.43
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.3206,14.43
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.3287,14.79
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.3204,14.42
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.3206,14.43
96,SEVERE_WEATHER,0.91,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.3206,14.43
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2862,12.88
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2769,12.46
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2771,12.47
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2771,12.47
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2862,12.88
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2769,12.46
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2771,12.47
97,PORT_CLOSURE,0.56,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2771,12.47
98,PORT_CLOSURE,0.95,PORT003,Rotterdam Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.392,17.64
98,PORT_CLOSURE,0.95,PORT003,Rotterdam Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3987,17.94
98,PORT_CLOSURE,0.95,PORT003,Rotterdam Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3988,17.95
98,PORT_CLOSURE,0.95,PORT003,Rotterdam Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.3988,17.95
98,PORT_CLOSURE,0.95,PORT003,Rotterdam Port,MAN003,Infineon Technologies,PROD003,Automotive Chip,Hamburg-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2982,13.42
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2525,11.36
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2446,11.01
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2448,11.02
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH002,Chicago Distribution Center,MARKET002,North American Consumer Market,0.2448,11.02
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2525,11.36
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2446,11.01
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2448,11.02
99,INFRASTRUCTURE_FAILURE,0.61,PORT005,Los Angeles Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Los Angeles Route,WH004,Los Angeles Distribution Center,MARKET002,North American Consumer Market,0.2448,11.02
100,SEVERE_WEATHER,0.64,PORT003,Rotterdam Port,MAN001,TSMC,PROD001,Advanced Semiconductor,Taipei-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.28,12.6
100,SEVERE_WEATHER,0.64,PORT003,Rotterdam Port,MAN002,Samsung Electronics,PROD002,Memory Chip,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.2858,12.86
100,SEVERE_WEATHER,0.64,PORT003,Rotterdam Port,MAN004,Foxconn,PROD004,Smartphone,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.286,12.87
100,SEVERE_WEATHER,0.64,PORT003,Rotterdam Port,MAN004,Foxconn,PROD005,Laptop,Shanghai-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.286,12.87
100,SEVERE_WEATHER,0.64,PORT003,Rotterdam Port,MAN003,Infineon Technologies,PROD003,Automotive Chip,Hamburg-Rotterdam Route,WH001,Amsterdam Distribution Center,MARKET001,European Consumer Market,0.1969,8.86
